,doc_embeddings,labels,text_names
159,"[1.7656137943267822, 1.40373694896698, 1.7586581707000732, -0.2886119484901428, 0.6471107006072998, 0.9595798850059509, -1.369829773902893, -0.34588173031806946, -1.3713160753250122, 0.42636802792549133, -0.8232932686805725, -0.17568236589431763, 0.9711267948150635, 0.47578752040863037, 1.300283432006836, -0.018371397629380226, 0.8650931119918823, -1.1878222227096558, 0.14446084201335907, 0.8606375455856323, 0.7575817108154297, -1.605434775352478, -1.9192613363265991, 0.744549036026001, 0.32433274388313293, -1.3610754013061523, -0.7731708884239197]",hummus,9.txt
160,"[0.35894760489463806, 0.9313812255859375, 0.736960232257843, 0.13552089035511017, 0.37521180510520935, 0.3313640356063843, 1.0713831186294556, -1.0880788564682007, 0.4936352074146271, -2.712315082550049, -0.40336933732032776, 0.972300112247467, -0.04411980137228966, -1.7283209562301636, 1.5899336338043213, -0.484573632478714, -1.4686648845672607, 1.3871164321899414, 0.3140951097011566, -1.134191870689392, 0.06614640355110168, -0.5378912687301636, 1.5466744899749756, 0.9943540096282959, 0.6303825974464417, 0.8198849558830261, 1.7857316732406616]",lasagna,1.txt
161,"[-0.3006463050842285, 0.094914510846138, 0.8812985420227051, 0.30138590931892395, 0.5218968391418457, -0.895813524723053, 0.4965321719646454, 0.5817182064056396, -1.2310333251953125, -1.299930453300476, 0.6922815442085266, 2.0465879440307617, -1.1268831491470337, -1.7321258783340454, 0.32051151990890503, -0.18341213464736938, 0.4022991955280304, 0.4042317271232605, 1.8333719968795776, 0.5600603222846985, 1.1620980501174927, -1.4299049377441406, 0.1351441890001297, 0.3153504729270935, 2.0417370796203613, -0.6334114074707031, 0.4127955138683319]",lasagna,10.txt
162,"[-1.0466338396072388, -0.22394180297851562, 0.9249953627586365, -0.7644834518432617, -0.42128533124923706, 0.020479008555412292, -0.8857280015945435, -1.1770639419555664, -1.4152748584747314, -1.511522650718689, -0.8598171472549438, 2.2975616455078125, 0.9465893507003784, -1.8081276416778564, -0.6080785989761353, 0.8455892205238342, -1.0119976997375488, 0.34790298342704773, -0.10272620618343353, 1.1501941680908203, -0.42173925042152405, 0.0517280139029026, 0.004480469506233931, 1.1380257606506348, 0.06419644504785538, 0.08849409222602844, 0.18914645910263062]",lasagna,11.txt
163,"[-1.028658390045166, 0.8057385683059692, 0.7190952301025391, 0.41021451354026794, -1.0173927545547485, 0.008236550725996494, 0.0775117352604866, -0.21107682585716248, -0.09029913693666458, -1.9561275243759155, 0.4478340446949005, 1.6991045475006104, -1.2620714902877808, -0.19787459075450897, -0.24214640259742737, -0.051317475736141205, 0.48805272579193115, 1.1009361743927002, 1.6224628686904907, -0.2531748116016388, 0.39483925700187683, 0.6661062836647034, 0.6851910948753357, 0.3288206458091736, 0.5283704996109009, -1.2035080194473267, 1.0811781883239746]",lasagna,2.txt
164,"[-0.49220409989356995, 1.497576117515564, -2.2250866889953613, -0.4782469570636749, -0.802556574344635, -0.7764520645141602, 1.7469511032104492, -0.8767766952514648, 0.809435248374939, -1.2648236751556396, -0.4912964999675751, 0.4320753812789917, -0.3953486382961273, -1.2776474952697754, -0.8237776756286621, 0.930560290813446, -1.7684731483459473, -0.2383304238319397, 1.0444048643112183, -0.6462793946266174, -1.29158616065979, 0.7446008324623108, 1.56472909450531, -0.46929144859313965, 0.5492089986801147, 0.70235675573349, 2.1009631156921387]",lasagna,3.txt
165,"[-1.451609492301941, -0.3753979504108429, 1.411656379699707, -0.07293730229139328, -0.7948772311210632, -0.3256468176841736, -0.686450719833374, -1.583051085472107, -1.092881679534912, -1.453416347503662, -0.8432347178459167, 0.7054727077484131, 0.5258859395980835, -1.8801288604736328, -0.18326185643672943, 0.49371302127838135, -0.23493728041648865, 0.20517271757125854, 0.7500395178794861, -0.724612295627594, 0.6126124858856201, -0.21038736402988434, 0.7161237597465515, -0.2600440979003906, 0.7076840996742249, -1.0137486457824707, 0.7175635099411011]",lasagna,4.txt
166,"[-0.006298528518527746, -0.8249959349632263, -0.2727254629135132, 0.021590838208794594, -0.7263190150260925, -0.6145960688591003, -0.8084424138069153, -1.4608714580535889, -1.4694693088531494, -2.143014669418335, -0.9780710935592651, 1.9029902219772339, -0.48415499925613403, -0.6979770660400391, -1.0115141868591309, 0.5931471586227417, -1.140926718711853, 0.013029423542320728, 0.038005512207746506, -0.0827222466468811, 0.8085550665855408, -0.4276367723941803, 0.31932660937309265, 0.9483324289321899, 0.25517961382865906, -0.6406614780426025, -0.24535584449768066]",lasagna,5.txt
167,"[-1.6009495258331299, -0.48732492327690125, 0.9069847464561462, 1.1047571897506714, -0.7440983057022095, -0.06650801002979279, -0.07616234570741653, -0.7463483214378357, -0.7580134272575378, -0.28877291083335876, -0.005165249574929476, 2.4891786575317383, -0.1530379205942154, -1.767348289489746, -0.873134195804596, -0.15390118956565857, -0.8707192540168762, 0.4400603771209717, 0.30414000153541565, -0.008206214755773544, 0.5481497645378113, 0.9021655917167664, -1.0765609741210938, 1.1201951503753662, 1.9239412546157837, -0.9598089456558228, 0.5562412142753601]",lasagna,6.txt
168,"[-0.899073600769043, -0.46681469678878784, -0.027712805196642876, 0.7620880007743835, 0.40646374225616455, -0.5785893797874451, 1.1036219596862793, -0.7267522215843201, -1.6856732368469238, -2.3848698139190674, 0.7868277430534363, 1.913982629776001, 0.9365910887718201, -1.3109062910079956, -0.447749525308609, -0.3550158441066742, -1.0649747848510742, 0.6825487017631531, 1.449049949645996, 0.19933480024337769, 0.6140235066413879, 0.4473322331905365, -0.19069606065750122, 1.0473670959472656, 0.377768874168396, -0.4688831567764282, 0.37622568011283875]",lasagna,7.txt
169,"[-0.9380767345428467, 0.07576912641525269, 1.5760143995285034, -0.3372763693332672, -0.4689401090145111, 0.15807665884494781, -0.2072884738445282, -0.7486039400100708, -1.0902312994003296, -0.8687382340431213, -0.4005078673362732, 1.9199234247207642, 0.6417762637138367, -0.45315074920654297, -2.009992837905884, 0.9090287685394287, -1.0677082538604736, -1.0331032276153564, 0.03059070184826851, -0.2014678567647934, 0.12046660482883453, 0.26801279187202454, 0.96880704164505, 0.7490464448928833, 0.8309383988380432, -0.7180933952331543, -0.5775976181030273]",lasagna,8.txt
170,"[-1.0982197523117065, 0.5974578857421875, 0.985098123550415, -0.026426317170262337, -0.715164840221405, -0.13747701048851013, -1.964160680770874, -0.474026620388031, -1.552623987197876, -2.0431180000305176, -0.9243626594543457, 1.6654787063598633, 1.2674018144607544, -1.4979195594787598, 0.7307144999504089, -0.09601128101348877, -0.8548047542572021, -1.0132267475128174, 0.4683711528778076, 0.07383249700069427, -0.757787823677063, -0.7585494518280029, 0.8396176695823669, -0.24424363672733307, -0.021298281848430634, 0.1319500058889389, 1.0047396421432495]",lasagna,9.txt
171,"[1.6390025615692139, -0.5232223272323608, 0.2125459611415863, 0.4635997414588928, 1.0562790632247925, 0.006479476112872362, 1.3690184354782104, -0.9498308300971985, -1.4052305221557617, 1.0220539569854736, -1.0749698877334595, -0.7461749315261841, 1.289262294769287, -0.6229307055473328, -1.6642838716506958, -0.7436798214912415, 1.4542206525802612, -0.3089534044265747, -0.5606307983398438, -1.1645992994308472, -0.7241130471229553, -0.15404529869556427, 1.53083074092865, 0.6055266857147217, -0.03353077545762062, 0.05195772275328636, 1.9403808116912842]",macaroni_and_cheese,1.txt
172,"[0.9204694628715515, 0.0468963123857975, 0.05440186336636543, -0.07786040753126144, -0.3227474093437195, -0.6659096479415894, -0.19271476566791534, 0.06948582828044891, -1.8036136627197266, 1.1418297290802002, -0.30303388833999634, 1.2011271715164185, 1.1346633434295654, -2.6809887886047363, 0.34996727108955383, 0.05909379571676254, 2.6070940494537354, 0.6062251925468445, -0.08620499074459076, -0.6808006167411804, 0.7735725045204163, 0.3317420780658722, 1.3838471174240112, 2.063676357269287, -0.06281010061502457, 0.938581645488739, -0.14666232466697693]",macaroni_and_cheese,10.txt
173,"[1.4530925750732422, 1.033131718635559, 0.6114190816879272, -0.35508137941360474, 0.009818598628044128, 1.7167599201202393, -0.03692921996116638, -0.9756250977516174, -1.0592538118362427, 1.7894620895385742, -0.7831453680992126, 0.8506003022193909, 1.0854796171188354, -1.8793283700942993, -0.4269808530807495, -1.1319749355316162, 2.2111151218414307, 0.9713345170021057, 0.4325735569000244, -0.9231749176979065, -0.8221054077148438, 0.4676075279712677, 0.5280186533927917, 1.253541111946106, 0.2526741027832031, -1.281274437904358, 1.2125777006149292]",macaroni_and_cheese,11.txt
174,"[0.6010059118270874, -0.9997000098228455, 1.3561826944351196, 1.810667872428894, -1.1091679334640503, 0.72681725025177, 0.9117238521575928, -0.13548649847507477, -1.4242160320281982, 0.40575602650642395, -2.732980251312256, 0.3918474316596985, 0.9005273580551147, -1.7642323970794678, -1.1308326721191406, -0.7343866229057312, 0.6455955505371094, -1.159596562385559, -1.9969247579574585, -0.8622328042984009, 0.7312033772468567, 0.08820687979459763, 0.6154264211654663, 1.0083742141723633, 1.491515040397644, -0.6274715662002563, -0.2561143934726715]",macaroni_and_cheese,12.txt
175,"[1.5249601602554321, -0.8701233267784119, 0.1505538821220398, 0.9510723352432251, 1.47884202003479, -0.504302442073822, 1.4764161109924316, -1.0245970487594604, 1.0117597579956055, 0.13323892652988434, -0.2427481710910797, 1.5232868194580078, 1.0058985948562622, -1.299019455909729, -1.2293357849121094, -1.899845838546753, 0.6222784519195557, -1.199091911315918, 0.32578396797180176, -0.7118932604789734, -0.8606530427932739, 0.20046265423297882, 1.819989800453186, 1.9152419567108154, 0.6477392315864563, -0.1767396628856659, 1.576093077659607]",macaroni_and_cheese,13.txt
176,"[1.1727104187011719, 0.5138468742370605, 0.8578015565872192, 0.6373149156570435, -0.26373645663261414, 0.880726158618927, 1.0368306636810303, -0.42037808895111084, -0.3871592879295349, -0.3580596446990967, -0.8952522873878479, 0.41199949383735657, 0.6333974003791809, -1.2625775337219238, -1.85812509059906, -1.0086946487426758, 0.4116477072238922, 1.3614383935928345, 1.821602702140808, -1.8261579275131226, 0.2502511739730835, 0.928754448890686, 0.9386757016181946, 1.1690261363983154, -0.6644298434257507, -0.39551809430122375, 1.227039098739624]",macaroni_and_cheese,14.txt
177,"[0.7852831482887268, 0.5031698942184448, 0.245581716299057, -0.8256615400314331, -0.6394278407096863, -0.027933407574892044, -0.9689382910728455, 1.0549211502075195, -0.8577681183815002, 1.5849781036376953, -0.6451795101165771, -1.0407512187957764, -0.31452232599258423, -2.083935499191284, -1.1689488887786865, -1.509522557258606, 0.13658979535102844, -0.5010724067687988, 0.45025935769081116, 1.137711763381958, 0.09644864499568939, -0.45832470059394836, 1.134145975112915, 1.4775844812393188, -0.5549989342689514, 0.7795794606208801, 0.6666990518569946]",macaroni_and_cheese,15.txt
178,"[0.14076919853687286, -1.5989010334014893, 0.7331480383872986, 1.0217541456222534, 0.9906972646713257, 0.22677351534366608, 0.5956206917762756, -1.6899341344833374, -0.44109535217285156, -0.2218034565448761, -1.1887853145599365, -0.02053220011293888, 1.2187336683273315, -2.4121997356414795, 0.1930302530527115, -0.47115471959114075, 1.0300577878952026, 0.39563918113708496, 0.5813011527061462, -0.7859115600585938, 0.5281620025634766, 0.42773473262786865, 1.5756981372833252, 1.8221995830535889, 0.43672314286231995, 0.5598834753036499, 0.7121402621269226]",macaroni_and_cheese,2.txt
179,"[1.0342929363250732, -0.21307790279388428, 0.461269736289978, 0.45039814710617065, 0.29780206084251404, 0.4058799147605896, -0.028402842581272125, -1.3219906091690063, 0.2579558491706848, 0.4541955888271332, -1.1271190643310547, 0.7701119780540466, 1.8672508001327515, -1.0829980373382568, -0.6692066192626953, -0.9128955602645874, 2.3290107250213623, 1.3379764556884766, -0.17297331988811493, -1.2241790294647217, 0.3192087411880493, -0.4960242807865143, 2.2462241649627686, 1.0305479764938354, -0.2726309597492218, 0.09818591177463531, -0.25823456048965454]",macaroni_and_cheese,3.txt
180,"[1.6602740287780762, -0.10536964237689972, 0.3277267813682556, 0.06169954314827919, 1.5039945840835571, 0.3978049159049988, 0.28903645277023315, -0.4912242889404297, -0.30533191561698914, 1.3017181158065796, -0.5998191833496094, -0.04994450509548187, 0.1900549679994583, -0.9897379875183105, -1.2941452264785767, -1.3651529550552368, 0.5494752526283264, 0.781700849533081, 1.316727876663208, -0.8757538199424744, 0.366829514503479, -0.9860602617263794, 0.3085119426250458, 1.7954752445220947, -0.09564942121505737, -0.37561342120170593, 2.35866379737854]",macaroni_and_cheese,4.txt
181,"[-0.13083912432193756, -0.7013841271400452, 1.7052273750305176, -0.39271026849746704, -0.17803208529949188, 0.4850710928440094, 0.5748173594474792, 0.1800539642572403, -0.16187919676303864, 0.3491009771823883, -1.1268532276153564, 0.977716326713562, 1.7246302366256714, -1.715612769126892, -0.9648743867874146, -1.7705392837524414, 0.21382558345794678, -0.5845630764961243, 0.41653525829315186, -1.1437222957611084, -0.7533881068229675, 1.2952218055725098, 1.7344459295272827, -0.552804708480835, 0.9015125036239624, -0.9495091438293457, 0.7527598738670349]",macaroni_and_cheese,5.txt
182,"[1.837973952293396, -1.00190007686615, 0.6540495753288269, 0.7243908047676086, -0.4451889097690582, 0.4022759199142456, -0.22469882667064667, 0.9036732912063599, -0.8364890813827515, -0.7626641988754272, -1.3700512647628784, 1.2941657304763794, 0.8476235270500183, -2.5335891246795654, -0.46308833360671997, -0.44860321283340454, 1.451939344406128, 1.4299943447113037, 1.285582423210144, -1.7837218046188354, -0.2098197340965271, 1.58126699924469, 0.49735528230667114, 1.2419060468673706, 0.03896564617753029, 0.3018264174461365, 0.5167429447174072]",macaroni_and_cheese,6.txt
183,"[0.17504824697971344, -0.7942296862602234, 1.3971692323684692, 2.2978103160858154, 0.8267999887466431, -0.28639400005340576, -0.24008393287658691, 0.1924745738506317, -1.4888678789138794, 0.4903745949268341, -0.1888885796070099, -0.16195648908615112, 0.6859155893325806, -2.5691487789154053, -0.2912887930870056, -1.9837805032730103, 0.8417811989784241, -0.10326273739337921, 0.8192610144615173, -0.6984024047851562, 0.4756312370300293, 0.045953381806612015, 1.0405468940734863, 1.077715277671814, -0.3745039701461792, -0.13813740015029907, 0.6384357213973999]",macaroni_and_cheese,7.txt
184,"[2.1529862880706787, 0.5912282466888428, 0.03146301209926605, -0.30536025762557983, -0.5367724895477295, -0.8852283954620361, -0.1427461951971054, 1.3678487539291382, -0.9465745687484741, 1.8896105289459229, -0.8843551874160767, -0.8277658820152283, 0.1819937378168106, -2.296166181564331, -0.9858804941177368, -1.7008200883865356, 0.30490776896476746, -0.7288834452629089, 0.6437029242515564, 1.047013282775879, 0.513464629650116, -1.678806185722351, 0.4262857735157013, 1.4694180488586426, -1.053924322128296, 0.11116480827331543, 0.6254554986953735]",macaroni_and_cheese,8.txt
185,"[1.0542376041412354, -0.5728151798248291, -0.1417500078678131, 0.8232588768005371, 0.8424770832061768, -0.17702573537826538, -0.2858835756778717, 1.2020128965377808, -1.7086349725723267, 1.9287527799606323, -1.5963236093521118, -0.6327088475227356, 1.6137663125991821, -1.2781026363372803, 0.2443169802427292, 0.4690943658351898, 2.52856183052063, -1.2023509740829468, -1.2016690969467163, 0.6142020225524902, -1.224345088005066, -1.1127208471298218, 2.026629686355591, 0.6697372198104858, 0.47187721729278564, 0.36728233098983765, 1.8612264394760132]",macaroni_and_cheese,9.txt
186,"[0.09009633958339691, -0.37879934906959534, -0.9296581149101257, -0.6553805470466614, 1.3503836393356323, -1.693272590637207, -1.3645011186599731, -0.8795320987701416, -0.382238507270813, -0.9124012589454651, -0.025972584262490273, -0.3442631959915161, -0.24353286623954773, -2.032317876815796, 0.27140292525291443, 0.24367979168891907, 1.0914791822433472, 1.959157943725586, -0.5517974495887756, -0.008497193455696106, -0.11671394109725952, 1.2296075820922852, 0.6265190243721008, -1.5069630146026611, -1.075645923614502, 0.5028550624847412, -0.28508540987968445]",macarons,1.txt
187,"[0.5370163321495056, -1.5073853731155396, -1.1342605352401733, -0.6551805138587952, 1.7244676351547241, -0.7027522325515747, -1.4646278619766235, -0.8797010183334351, -0.15110237896442413, -0.29421737790107727, 1.3915784358978271, 0.9117194414138794, -0.8092550039291382, -0.46872708201408386, -0.2225303053855896, -0.43571382761001587, 0.5082705020904541, 2.7108845710754395, -0.471964031457901, 0.47819533944129944, 0.4385679066181183, 1.184632420539856, -0.2624320089817047, -0.7686708569526672, 0.1191871389746666, -0.35274654626846313, -1.1618356704711914]",macarons,2.txt
188,"[-0.16925902664661407, -1.22911536693573, -1.9119375944137573, -0.4938371777534485, 1.1950342655181885, -1.225272536277771, -2.1543450355529785, -0.6298226714134216, 0.6656427383422852, -0.8580414652824402, 1.1389464139938354, 0.15096087753772736, -0.9903125166893005, -1.5870447158813477, 0.481879323720932, -0.3391711115837097, 0.35882487893104553, 0.7945895791053772, 0.6336283683776855, 0.7817720174789429, -0.48803412914276123, 1.4159133434295654, 0.15016625821590424, -0.932960569858551, -0.00016788845823612064, 1.0122038125991821, -1.5169098377227783]",macarons,3.txt
189,"[-0.3344053030014038, -1.0924066305160522, -2.076298475265503, -0.23131054639816284, 1.2856470346450806, -1.2844300270080566, -1.3167544603347778, -1.8987460136413574, -1.0851235389709473, -0.7323085069656372, 0.29281923174858093, 1.252708911895752, -0.9143654704093933, -0.8998969197273254, 0.5166328549385071, -0.7061439752578735, 0.5774313807487488, 2.22955584526062, -0.7037484049797058, 0.22242246568202972, -0.3603711426258087, 0.438570111989975, 1.7383607625961304, -0.9891812205314636, -0.5433704853057861, 0.3128785192966461, -0.722109854221344]",macarons,4.txt
190,"[0.024162715300917625, -0.5185167789459229, -0.18240152299404144, -0.574099600315094, -0.06202344596385956, -1.4206520318984985, -1.2638596296310425, -1.0382201671600342, -0.09590821713209152, -0.8875525593757629, 0.8424297571182251, 0.8297771215438843, 0.1303866058588028, -0.809438169002533, -1.1927490234375, 0.43665269017219543, 1.511124610900879, 2.034395694732666, -1.039674162864685, 0.7918403148651123, -0.055334098637104034, 0.8846699595451355, 0.11722131818532944, -2.277024745941162, -0.9074901938438416, -0.10846566408872604, -0.05950373411178589]",macarons,5.txt
191,"[-0.2362002581357956, -0.7071202397346497, -0.9571205377578735, -1.5042104721069336, 1.58304762840271, -1.0971927642822266, -1.3533357381820679, -1.1922379732131958, -0.7910708785057068, -0.8437836170196533, 0.5528308153152466, 0.8888520002365112, 0.16518807411193848, -0.7837132811546326, -0.1657310128211975, 0.38096997141838074, 1.4378197193145752, 2.0210704803466797, -1.3393590450286865, -0.03519054874777794, -0.6545342803001404, 0.9470106959342957, 0.9543011784553528, -1.63785719871521, -0.376835435628891, -0.2444397658109665, -0.38647305965423584]",macarons,6.txt
192,"[-0.31679606437683105, -1.07619047164917, -1.3755629062652588, -0.7776813507080078, 0.9121029376983643, -0.8216587901115417, -1.5302975177764893, -0.10059841722249985, 0.21552760899066925, -1.198331356048584, 2.1123995780944824, 0.060793571174144745, -0.8077490329742432, 0.06947463750839233, 0.05707963928580284, -0.6099614500999451, 0.6802352666854858, 2.8584742546081543, -0.8691685795783997, 1.1477266550064087, -0.18254390358924866, 1.3624515533447266, 0.01815059408545494, -0.08874934166669846, -0.1319616436958313, 0.03900179639458656, -1.15457284450531]",macarons,7.txt
193,"[-0.6615769267082214, -0.4576832950115204, 0.31020259857177734, 0.17668209969997406, -0.3950035274028778, -1.3116060495376587, -1.1922706365585327, -1.3595428466796875, 0.6737767457962036, 0.7636272311210632, 0.34586480259895325, 1.969354510307312, -0.9060488939285278, -0.943821132183075, -1.3354394435882568, 0.18379342555999756, -0.24297890067100525, 2.510263681411743, -0.7152838706970215, 1.4144201278686523, 0.1879427433013916, 0.9167689085006714, -0.793047308921814, -2.8173208236694336, -0.9704973101615906, 1.1029986143112183, -0.34597480297088623]",macarons,8.txt
194,"[-0.2645106911659241, -0.7800711989402771, 0.2630413770675659, 1.914045810699463, -0.024743834510445595, 2.4904751777648926, 1.4781956672668457, -0.4584639072418213, -1.3983041048049927, 0.0033281364012509584, 1.3094388246536255, 0.8573758006095886, 0.7114245295524597, -1.4154624938964844, -2.0156242847442627, 0.9001395106315613, -1.4188482761383057, -0.7599509954452515, -0.16228216886520386, 0.17018923163414001, 0.4586601257324219, -0.1017986387014389, 0.37217164039611816, 0.3113727867603302, -1.370335340499878, 0.8740682005882263, 0.872783899307251]",nachos,1.txt
195,"[0.7874441146850586, 0.7011839151382446, -0.48410123586654663, -1.4262877702713013, -1.7699334621429443, 1.7162424325942993, -1.2109489440917969, 0.5093993544578552, 0.5132982730865479, -0.8077681660652161, 1.2391644716262817, 0.479584664106369, 0.6976542472839355, 1.1283326148986816, -1.2831319570541382, -1.3995628356933594, 0.3513313829898834, -1.2169184684753418, -0.24587476253509521, -0.0612783245742321, 0.23637135326862335, -0.05561279505491257, 1.7972559928894043, -0.01976674422621727, -1.393231749534607, -1.1567964553833008, 1.2475683689117432]",nachos,10.txt
196,"[0.16047821938991547, 0.8424210548400879, 0.07127366214990616, 0.582914412021637, -0.023235229775309563, 1.4868311882019043, 0.5376989245414734, 0.733062744140625, -1.0901135206222534, 0.532680332660675, 1.518398404121399, 0.9157659411430359, 1.881006121635437, 0.45439302921295166, -0.0869552493095398, 0.21945185959339142, -1.4421621561050415, -0.9282174110412598, -1.7054978609085083, 0.25049546360969543, 0.26445454359054565, 0.8699747323989868, 1.0919831991195679, 1.91436767578125, 0.032356489449739456, 1.3273060321807861, 2.8023459911346436]",nachos,11.txt
197,"[0.49031490087509155, 0.6697659492492676, 0.17801517248153687, -1.1925798654556274, 0.6847832798957825, 0.33346712589263916, -0.9924447536468506, 1.7299102544784546, 0.7303072214126587, -0.08806143701076508, -0.3217127323150635, 1.6461459398269653, 2.913587808609009, -0.08555510640144348, -0.413673996925354, 0.3316173851490021, -0.9868801236152649, -2.1511662006378174, -0.29739218950271606, 1.990113615989685, 2.064016103744507, -0.38616907596588135, 0.313566118478775, 0.3443288803100586, -1.4411325454711914, 0.8749211430549622, 1.5724555253982544]",nachos,12.txt
198,"[0.1967642456293106, 2.3573195934295654, 0.48191434144973755, 1.5218819379806519, -0.5672284960746765, 0.19521719217300415, 0.8171889185905457, 0.6437106132507324, -1.698089838027954, 0.8864004015922546, 1.279028058052063, 1.8332656621932983, 1.4259549379348755, -0.883009672164917, 0.4124357998371124, 1.7837446928024292, -0.21621830761432648, -1.1834558248519897, -0.4169817566871643, -0.7352131605148315, 2.174006462097168, -0.18309494853019714, 0.6037551164627075, 0.696743369102478, -1.8635146617889404, 0.018412863835692406, 1.5846139192581177]",nachos,2.txt
199,"[-0.4780338406562805, 1.0034513473510742, 0.09328356385231018, -1.6412537097930908, 1.4783966541290283, 2.324838638305664, -0.9587920904159546, 0.22348842024803162, 0.36591506004333496, 0.10089066624641418, 0.4903061091899872, 0.09977257251739502, 1.78630793094635, -0.22230342030525208, -0.71746426820755, 1.1472783088684082, -1.2550872564315796, -0.3839516043663025, -1.6204547882080078, -0.5490611791610718, 1.263110637664795, -0.9135136008262634, 2.0487148761749268, 0.6548328399658203, -0.3871384859085083, -0.3742607831954956, -0.24728885293006897]",nachos,3.txt
200,"[-0.011943008750677109, -0.2597518563270569, -0.43126001954078674, 1.3622030019760132, -0.39768341183662415, 1.1714437007904053, 0.20605067908763885, 0.4619092345237732, -0.08795834332704544, -1.1464306116104126, 1.5844268798828125, 0.006342154461890459, 0.08213440328836441, -1.6555252075195312, 0.4345729351043701, 2.0894579887390137, -1.003248929977417, -2.320375680923462, -0.21590322256088257, 1.3859586715698242, 0.7002536654472351, 0.8171951770782471, 1.4617137908935547, 1.2275837659835815, -0.7019021511077881, 1.4923546314239502, 2.088627338409424]",nachos,4.txt
201,"[-1.937718152999878, 1.6738288402557373, 0.2571868300437927, -0.9038988351821899, 0.6744388341903687, 1.612257480621338, 0.12304949760437012, -0.08350350707769394, -0.48618829250335693, 1.022292971611023, -0.24610182642936707, 0.7351971864700317, 0.6781662106513977, -1.6689797639846802, -0.8517378568649292, 0.9988538026809692, -1.4436806440353394, -0.8963587880134583, -1.1607425212860107, 1.0616663694381714, 1.7017475366592407, -1.139899492263794, 0.2325657457113266, -0.2847169041633606, -1.2830184698104858, -1.2850792407989502, -0.1553523689508438]",nachos,5.txt
202,"[0.3459438979625702, 0.809394121170044, 0.24148006737232208, 0.4228349030017853, -0.8140064477920532, 2.2031443119049072, -0.7947617769241333, -0.5912990570068359, -0.7318105697631836, 0.07048696279525757, 1.1776069402694702, 0.07379983365535736, 0.1926032304763794, -0.12833091616630554, 1.0566459894180298, 1.4589046239852905, 0.5265306830406189, -1.6871448755264282, -0.17486673593521118, 0.4061896502971649, 2.2675695419311523, -0.18080861866474152, 1.1962475776672363, 0.38525745272636414, 0.06853778660297394, -0.17541415989398956, 1.1138584613800049]",nachos,6.txt
203,"[-0.02216559834778309, 0.9488212466239929, 0.4171005189418793, 1.0723716020584106, 0.05173574388027191, 2.219118595123291, -0.3518214821815491, 0.11902716755867004, -0.565475583076477, -0.27450957894325256, 1.4241633415222168, -0.8329450488090515, 0.8099574446678162, -0.45717406272888184, 0.07323664426803589, -0.02635226957499981, -1.1073181629180908, -0.5659472346305847, 0.7043005228042603, 1.3865183591842651, 1.8082557916641235, -0.12952594459056854, 1.2858929634094238, 0.2533837556838989, -0.4438525438308716, -0.46730735898017883, 1.389567494392395]",nachos,7.txt
204,"[-0.588956892490387, 1.7001442909240723, 0.5878943800926208, 0.14603854715824127, -0.05511551350355148, 1.1829615831375122, 0.6952139139175415, 0.12414820492267609, 0.22565650939941406, -1.1033320426940918, 0.8476825952529907, 0.9577592611312866, 0.4365072548389435, -1.099082112312317, -0.20448221266269684, 1.1775950193405151, -0.8145909309387207, 0.13123111426830292, -0.7102622985839844, 2.119861364364624, 1.7970075607299805, 0.43832704424858093, 1.0004349946975708, 0.23059780895709991, -0.8636433482170105, -1.216192364692688, -0.029434051364660263]",nachos,8.txt
205,"[0.03561542555689812, 1.3411842584609985, 1.2528215646743774, 0.2629127502441406, 0.5806375741958618, 1.8444617986679077, -1.1633453369140625, 1.8233730792999268, 0.8993912935256958, -0.8717144131660461, 0.8727526068687439, 0.01677754521369934, 1.248825192451477, -0.06511873006820679, -0.710010826587677, -0.04799295961856842, -0.4573613405227661, -1.5490432977676392, -0.6327548027038574, 0.669142484664917, 1.6373353004455566, 0.4854583442211151, 1.1716876029968262, 0.547640323638916, -1.0429840087890625, -1.0722825527191162, 1.5212198495864868]",nachos,9.txt
206,"[-1.123274803161621, 0.09303658455610275, 1.1120496988296509, 0.01335657574236393, -2.1114392280578613, -0.0007263787556439638, 1.8796048164367676, 0.4163441061973572, -1.3352675437927246, -0.20384518802165985, 1.1808555126190186, -0.25368595123291016, -0.395638108253479, -0.10018210113048553, -0.695253312587738, -0.9996323585510254, -0.06904371082782745, -0.7599008679389954, -2.1683948040008545, -1.376860499382019, 0.94373619556427, -0.788213312625885, 0.8693774938583374, -0.6008208990097046, 0.23819273710250854, 0.09946805983781815, 0.09428738057613373]",onion_rings,1.txt
207,"[-0.8000966906547546, 0.9885668754577637, 0.8139945864677429, -0.8046332597732544, -0.48336055874824524, 0.2748665511608124, -0.23095104098320007, -0.009898674674332142, -1.3102006912231445, 0.9728460907936096, 1.4292781352996826, -0.5631630420684814, 0.14958825707435608, -2.0064446926116943, 0.05978292599320412, -1.8491876125335693, 1.1680669784545898, -0.690396785736084, -0.941929042339325, -1.1341720819473267, 1.657109260559082, -0.1703697293996811, 0.0004013173747807741, 0.22284753620624542, -0.5856726765632629, -1.6393519639968872, -0.27688056230545044]",onion_rings,2.txt
